,segment_id,segment_avg_logprob,segment_compression_ratio,segment_no_speech_prob,seek,start,end,temperature,text,tokens,nltk_opinion_lexicon_positive,nltk_opinion_lexicon_negative,nltk_opinion_lexicon_net,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_iterate,sentiment_scores,sentiment_scores_number,openai_mean_sentiment,std_sentiment,nltk_opinion_lexicon_net_z,vader_neg_z,vader_neu_z,vader_pos_z,vader_compound_z,openai_mean_sentiment_z
10,10,-0.2713247239589691,1.4973821640014648,0.0013795599807053804,3000,30.799999237060547,36.47999954223633,0.0, And it's not just about the hand he raised and his call,"[50404, 400, 309, 311, 406, 445, 466, 264, 1011, 415, 6005, 293, 702, 818, 50688]",0.0,0.0,0.0,0.0,0.775,0.225,0.4939,"[{'sentiment_analysis': {'text': ""And it's not just about the hand he raised and his call"", 'sentiment_score': 5}}, {'sentiment_analysis': {'text': ""And it's not just about the hand he raised and his call"", 'sentiment_score': 5.6, 'sentiment_label': 'Neutral'}}, {'sentiment_analysis': {'text': ""And it's not just about the hand he raised and his call"", 'sentiment_score': 6.5, 'sentiment_label': 'Neutral'}}, {'sentiment_analysis': {'text': ""And it's not just about the hand he raised and his call"", 'sentiment_score': 6}}, {'sentiment_analysis': {'text': ""And it's not just about the hand he raised and his call"", 'sentiment_score': 7}}]","[5, 5.6, 6.5, 6, 7]","[5.0, 5.6, 6.5, 6.0, 7.0]",0.6020000000000001,0.06939740629158989,-0.21045680264707026,-0.35589195452556066,-0.22370144653757232,0.5241443849963167,1.3234203173081667,0.23973235585746733
11,11,-0.2713247239589691,1.4973821640014648,0.0013795599807053804,3000,36.47999954223633,41.439998626708984,0.0, to fight for their common values and ideals.,"[50688, 281, 2092, 337, 641, 2689, 4190, 293, 30956, 13, 50936]",0.0,0.0,0.0,0.215,0.413,0.372,0.2263,"[{'text': 'to fight for their common values and ideals.', 'sentiment_analysis': {'score': 8}}, {'text': 'to fight for their common values and ideals.', 'sentiment_analysis': {'score': 8, 'sentiment': 'Positive'}}, {'sentiment_analysis': {'text': 'to fight for their common values and ideals', 'sentiment_score': 7}}, {'text': 'to fight for their common values and ideals.', 'sentiment': {'score': 8}}, {'text': 'to fight for their common values and ideals.', 'sentiment': {'score': 8}}]","[8, 8, 7, 8, 8]","[8.0, 8.0, 7.0, 8.0, 8.0]",0.78,0.039999999999999994,-0.21045680264707026,1.0737297981070943,-1.8185441520996761,1.2628819419265858,0.44943352025923006,1.0340226950590656
12,12,-0.2713247239589691,1.4973821640014648,0.0013795599807053804,3000,41.439998626708984,44.380001068115234,0.0," Of course, there was a rush of adrenaline,","[50936, 2720, 1164, 11, 456, 390, 257, 9300, 295, 35649, 11, 51083]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': 'Of course, there was a rush of adrenaline.', 'sentiment_score': 8}, {'text': 'Of course, there was a rush of adrenaline.', 'sentiment_score': 8}, {'text': 'Of course, there was a rush of adrenaline', 'sentiment_analysis': {'sentiment_score': 8, 'sentiment': 'Positive'}}, {'text': 'Of course, there was a rush of adrenaline.', 'sentiment_score': 8}, {'sentiment_analysis': {'text': 'Of course, there was a rush of adrenaline', 'sentiment_score': 8}}]","[8, 8, 8, 8, 8]","[8.0, 8.0, 8.0, 8.0, 8.0]",0.8,0.0,-0.21045680264707026,-0.35589195452556066,0.7675681908974367,-0.6065763654071568,-0.2896666747040524,1.1232688005873352
13,13,-0.2713247239589691,1.4973821640014648,0.0013795599807053804,3000,44.380001068115234,50.65999984741211,0.0, but a person shows their true color in these emergencies.,"[51083, 457, 257, 954, 3110, 641, 2074, 2017, 294, 613, 43483, 13, 51397]",0.0,0.0,0.0,0.0,0.684,0.316,0.5719,"[{'text': 'but a person shows their true color in these emergencies.', 'sentiment': {'score': 7, 'sentiment': 'positive'}}, {'text': 'but a person shows their true color in these emergencies.', 'sentiment_analysis': {'overall_sentiment': 'neutral', 'sentiment_score': 5}}, {'sentiment_analysis': {'text': 'but a person shows their true color in these emergencies.', 'score': 7}}, {'sentiment_analysis': {'text': 'but a person shows their true color in these emergencies.', 'sentiment_score': 7}}, {'text': 'but a person shows their true color in these emergencies.', 'sentiment_analysis': {'overall_sentiment': 6, 'positive_words': ['true'], 'negative_words': ['emergencies'], 'neutral_words': ['person', 'shows']}}]","[7, 5, 7, 7, 6]","[7.0, 5.0, 7.0, 7.0, 6.0]",0.64,0.07999999999999999,-0.21045680264707026,-0.35589195452556066,-0.6246149443446203,0.9814581107150547,1.5781698321430584,0.40929995636117905
14,14,-0.2713247239589691,1.4973821640014648,0.0013795599807053804,3000,50.65999984741211,52.7599983215332,0.0, And this is precisely one of those cases.,"[51397, 400, 341, 307, 13402, 472, 295, 729, 3331, 13, 51502]",0.125,0.0,0.125,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': 'And this is precisely one of those cases.', 'score': 9}}, {'sentiment_analysis': {'text': 'And this is precisely one of those cases.', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'And this is precisely one of those cases.', 'sentiment_score': 4.5, 'sentiment_label': 'Neutral'}}, {'sentiment_analysis': {'text': 'And this is precisely one of those cases.', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'And this is precisely one of those cases.', 'sentiment_score': 8}}]","[9, 7, 4.5, 7, 8]","[9.0, 7.0, 4.5, 7.0, 8.0]",0.71,0.14966629547095764,1.600193916984215,-0.35589195452556066,0.7675681908974367,-0.6065763654071568,-0.2896666747040524,0.7216613257101221
15,15,-0.2713247239589691,1.4973821640014648,0.0013795599807053804,3000,52.7599983215332,56.459999084472656,0.0, And I think he acquitted himself admirably,"[51502, 400, 286, 519, 415, 6667, 3944, 3647, 48252, 1188, 51687]",0.14285714285714285,0.0,0.14285714285714285,0.0,0.421,0.579,0.6705,"[{'sentiment_analysis': {'text': 'And I think he acquitted himself admirably', 'sentiment_score': 8}}, {'text': 'And I think he acquitted himself admirably', 'sentiment': {'score': 8, 'sentiment': 'positive'}}, {'text': 'And I think he acquitted himself admirably', 'sentiment': {'overall': 8}}, {'sentiment_analysis': {'text': 'And I think he acquitted himself admirably', 'sentiment_score': 8}}, {'text': 'And I think he acquitted himself admirably', 'sentiment': {'overall_sentiment': 'positive', 'sentiment_score': 8}}]","[8, 8, 8, 8, 8]","[8.0, 8.0, 8.0, 8.0, 8.0]",0.8,0.0,1.8588583055029697,-0.35589195452556066,-1.78329900943532,2.303145032297781,1.9001993470497294,1.1232688005873352
16,16,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,56.52000045776367,58.52000045776367,0.0, in a valiant fashion as a man.,"[50367, 294, 257, 1323, 5798, 6700, 382, 257, 587, 13, 50467]",0.14285714285714285,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,"[{'text': 'in a valiant fashion as a man.', 'sentiment_score': 7}, {'text': 'in a valiant fashion as a man.', 'sentiment_score': 8}, {'text': 'in a valiant fashion as a man.', 'sentiment_score': 8}, {'text': 'in a valiant fashion as a man.', 'sentiment_score': 8}, {'sentiment_analysis': {'text': 'in a valiant fashion as a man.', 'sentiment_score': 8}}]","[7, 8, 8, 8, 8]","[7.0, 8.0, 8.0, 8.0, 8.0]",0.78,0.039999999999999994,1.8588583055029697,-0.35589195452556066,0.7675681908974367,-0.6065763654071568,-0.2896666747040524,1.0340226950590656
17,17,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,61.70000076293945,64.33999633789062,0.0," As far as politics is concerned, I don't know,","[50626, 1018, 1400, 382, 7341, 307, 5922, 11, 286, 500, 380, 458, 11, 50758]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': ""As far as politics is concerned, I don't know"", 'sentiment_score': 3.5, 'sentiment_label': 'Neutral'}}, {'sentiment_analysis': {'text': ""As far as politics is concerned, I don't know."", 'sentiment_score': 3.5, 'sentiment_label': 'Neutral'}}, {'sentiment_analysis': {'text': ""As far as politics is concerned, I don't know."", 'sentiment_score': 3}}, {'sentiment_analysis': {'text': ""As far as politics is concerned, I don't know."", 'sentiment_score': 3.5, 'sentiment_label': 'Neutral'}}, {'sentiment_analysis': {'text': ""As far as politics is concerned, I don't know."", 'sentiment_score': 3.7, 'sentiment_label': 'Neutral'}}]","[3.5, 3.5, 3, 3.5, 3.7]","[3.5, 3.5, 3.0, 3.5, 3.7]",0.344,0.023323807579381205,-0.21045680264707026,-0.35589195452556066,0.7675681908974367,-0.6065763654071568,-0.2896666747040524,-0.91154240545721
18,18,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,64.33999633789062,65.76000213623047,0.0," during his first presidency,","[50758, 1830, 702, 700, 26702, 11, 50829]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': 'during his first presidency', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'during his first presidency', 'score': 7}}, {'sentiment_analysis': {'text': 'during his first presidency', 'sentiment_score': 5}}, {'sentiment_analysis': {'text': 'during his first presidency', 'sentiment_score': 5}}, {'sentiment_analysis': {'text': 'during his first presidency', 'sentiment_score': 7}}]","[7, 7, 5, 5, 7]","[7.0, 7.0, 5.0, 5.0, 7.0]",0.62,0.09797958971132711,-0.21045680264707026,-0.35589195452556066,0.7675681908974367,-0.6065763654071568,-0.2896666747040524,0.32005385083290944
19,19,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,65.76000213623047,68.0999984741211,0.0, I don't know whether he's going to hear that.,"[50829, 286, 500, 380, 458, 1968, 415, 311, 516, 281, 1568, 300, 13, 50946]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': ""I don't know whether he's going to hear that."", 'sentiment_score': 1, 'sentiment': 'Negative'}, {'sentiment_analysis': {'text': ""I don't know whether he's going to hear that."", 'sentiment_score': 3}}, {'sentiment_analysis': {'text': ""I don't know whether he's going to hear that."", 'sentiment_score': 3}}, {'text': ""I don't know whether he's going to hear that."", 'sentiment': {'polarity': 'negative', 'subjectivity': 'objective', 'confidence': 8}}, {'sentiment_analysis': {'text': ""I don't know whether he's going to hear that."", 'sentiment_score': 4, 'sentiment_label': 'Neutral'}}]","[1, 3, 3, None, 4]","[1.0, 3.0, 3.0, 4.0]",0.275,0.10897247358851685,-0.21045680264707026,-0.35589195452556066,0.7675681908974367,-0.6065763654071568,-0.2896666747040524,-1.2194414695297395
20,20,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,68.0999984741211,71.69999694824219,0.0, But I think I'm going to say that regardless.,"[50946, 583, 286, 519, 286, 478, 516, 281, 584, 300, 10060, 13, 51126]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': ""But I think I'm going to say that regardless."", 'sentiment_score': 5}}, {'text': ""But I think I'm going to say that regardless."", 'sentiment_score': 5}, {'sentiment_analysis': {'text': ""But I think I'm going to say that regardless."", 'sentiment_score': 7}}, {'sentiment_analysis': {'text': ""But I think I'm going to say that regardless."", 'sentiment_score': 6.5}}, {'text': ""But I think I'm going to say that regardless."", 'sentiment_score': 5}]","[5, 5, 7, 6.5, 5]","[5.0, 5.0, 7.0, 6.5, 5.0]",0.5700000000000001,0.08717797887081347,-0.21045680264707026,-0.35589195452556066,0.7675681908974367,-0.6065763654071568,-0.2896666747040524,0.09693858701223597
21,21,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,71.69999694824219,75.27999877929688,0.0," I think he was harassed by everyone on all sides,","[51126, 286, 519, 415, 390, 16910, 292, 538, 1518, 322, 439, 4881, 11, 51305]",0.0,0.1,-0.1,0.304,0.696,0.0,-0.5423,"[{'sentiment_analysis': {'text': 'I think he was harassed by everyone on all sides.', 'sentiment_score': 2}}, {'text': 'I think he was harassed by everyone on all sides.', 'sentiment_score': -7, 'sentiment_label': 'Negative'}, {'text': 'I think he was harassed by everyone on all sides.', 'sentiment_score': 2}, {'text': 'I think he was harassed by everyone on all sides.', 'sentiment': {'polarity': 'negative', 'score': 1}}, {'sentiment_analysis': {'text': 'I think he was harassed by everyone on all sides.', 'sentiment_score': 2}}]","[2, -7, 2, 1, 2]","[2.0, -7.0, 2.0, 1.0, 2.0]",0.0,0.35213633723318016,-1.6589773783520985,1.6655267096620072,-0.5717472303480869,-0.6065763654071568,-2.060829006690743,-2.4465754205434456
22,22,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,75.27999877929688,76.33999633789062,0.0, and bullied.,"[51305, 293, 33603, 13, 51358]",0.0,0.0,0.0,0.804,0.196,0.0,-0.6249,"[{'sentiment_analysis': {'text': ""The text from 1-10 into JSON files without any ''' json ''' that is not in the string format, where the text is stored in a variable called text:  and bullied."", 'sentiment_score': 2, 'sentiment': 'negative'}}, {'sentiment_analysis': {'text': 'I am feeling stressed and upset because I was targeted and bullied.', 'sentiment_score': 2, 'sentiment_label': 'Negative'}}, {'sentiment_analysis': {'text': 'bullied', 'sentiment_score': 1}}, {'sentiment_analysis': {'text': 'bullied', 'sentiment_score': 1}}, {'sentiment_analysis': {'text': 'bullied', 'sentiment_score': 1}}]","[2, 2, 1, 1, 1]","[2.0, 2.0, 1.0, 1.0, 1.0]",0.13999999999999999,0.04898979485566356,-0.21045680264707026,4.990228459970507,-2.7745686468703292,-0.6065763654071568,-2.3306022108620517,-1.821852681845559
23,23,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,76.33999633789062,80.73999786376953,0.0," He was afraid of making a step to the left or to the right,","[51358, 634, 390, 4638, 295, 1455, 257, 1823, 281, 264, 1411, 420, 281, 264, 558, 11, 51578]",0.0,0.07142857142857142,-0.07142857142857142,0.0,1.0,0.0,0.0,"[{'text': 'He was afraid of making a step to the left or to the right', 'sentiment_analysis': {'overall_sentiment': 'negative', 'sentiment_score': 2}}, {'text': 'He was afraid of making a step to the left or to the right.', 'sentiment': {'polarity': 'negative', 'score': 3}}, {'sentiment_analysis': {'text': 'He was afraid of making a step to the left or to the right.', 'sentiment_score': 3, 'sentiment_label': 'negative'}}, {'sentiment_analysis': {'text': 'He was afraid of making a step to the left or to the right.', 'sentiment_score': 2}}, {'text': 'He was afraid of making a step to the left or to the right.', 'sentiment_analysis': {'score': 3, 'sentiment': 'Negative'}}]","[2, 3, 3, 2, 3]","[2.0, 3.0, 3.0, 2.0, 3.0]",0.26,0.04898979485566356,-1.2451143567220904,-0.35589195452556066,0.7675681908974367,-0.6065763654071568,-0.2896666747040524,-1.2863760486759417
24,24,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,80.73999786376953,82.04000091552734,0.0, saying the wrong thing.,"[51578, 1566, 264, 2085, 551, 13, 51643]",0.0,0.25,-0.25,0.508,0.492,0.0,-0.4767,"[{'sentiment_analysis': {'text': 'saying the wrong thing', 'sentiment_score': 2}}, {'sentiment_analysis': {'text': 'saying the wrong thing', 'sentiment_score': 3}}, {'sentiment_analysis': {'text': 'saying the wrong thing', 'sentiment_score': 2, 'sentiment_type': 'negative'}}, {'sentiment_analysis': {'text': 'saying the wrong thing', 'sentiment_score': 1}}, {'sentiment_analysis': {'text': 'saying the wrong thing', 'sentiment_score': 3}}]","[2, 3, 2, 1, 3]","[2.0, 3.0, 2.0, 1.0, 3.0]",0.22000000000000003,0.07483314773547882,-3.831758241909641,3.0220050237878753,-1.4704983682891617,-0.6065763654071568,-1.846578132675757,-1.4648682597324807
25,25,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,82.04000091552734,84.37999725341797,0.0, I don't know what's going to happen right now,"[51643, 286, 500, 380, 458, 437, 311, 516, 281, 1051, 558, 586, 51760]",0.1111111111111111,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,"[{'text': ""I don't know what's going to happen right now"", 'sentiment': {'polarity': 'neutral', 'subjectivity': 'subjective', 'confidence': 0.75}}, {'sentiment_analysis': {'text': ""I don't know what's going to happen right now"", 'sentiment_score': 3}}, {'text': ""I don't know what's going to happen right now"", 'sentiment_analysis': {'score': 3, 'sentiment': 'Neutral'}}, {'text': ""I don't know what's going to happen right now"", 'sentiment': {'score': -0.2, 'magnitude': 0.2}}, {'text': ""I don't know what's going to happen right now"", 'sentiment': {'score': 3, 'label': 'Neutral'}}]","[None, 3, 3, -0.2, 3]","[3.0, 3.0, -0.2, 3.0]",0.22000000000000003,0.13856406460551018,1.3990105036918499,-0.35589195452556066,0.7675681908974367,-0.6065763654071568,-0.2896666747040524,-1.4648682597324807
26,26,-0.24546371400356293,1.7863247394561768,0.0008820992079563439,5646,84.37999725341797,85.81999969482422,0.0," during his new presidency,","[51760, 1830, 702, 777, 26702, 11, 51832]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': 'during his new presidency', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'during his new presidency', 'sentiment_score': 6}}, {'sentiment_analysis': {'text': 'during his new presidency', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'during his new presidency', 'sentiment_score': 5}}, {'sentiment_analysis': {'text': 'during his new presidency', 'sentiment_score': 6}}]","[7, 6, 7, 5, 6]","[7.0, 6.0, 7.0, 5.0, 6.0]",0.62,0.07483314773547882,-0.21045680264707026,-0.35589195452556066,0.7675681908974367,-0.6065763654071568,-0.2896666747040524,0.32005385083290944
